path,corpus,speaker,split,orig_label,emotion,label_idx
data\raw\cremad\AudioWAV\1019_DFA_FEA_XX.wav,cremad,1019,,FEA,fear,2
data\raw\cremad\AudioWAV\1019_DFA_HAP_XX.wav,cremad,1019,,HAP,happy,3
data\raw\cremad\AudioWAV\1019_DFA_NEU_XX.wav,cremad,1019,,NEU,neutral,4
data\raw\cremad\AudioWAV\1019_DFA_SAD_XX.wav,cremad,1019,,SAD,sad,5
data\raw\cremad\AudioWAV\1019_IEO_ANG_HI.wav,cremad,1019,,ANG,angry,0
data\raw\cremad\AudioWAV\1019_IEO_ANG_LO.wav,cremad,1019,,ANG,angry,0
data\raw\cremad\AudioWAV\1019_IEO_ANG_MD.wav,cremad,1019,,ANG,angry,0
data\raw\cremad\AudioWAV\1019_IEO_DIS_HI.wav,cremad,1019,,DIS,disgust,1
data\raw\cremad\AudioWAV\1019_IEO_DIS_LO.wav,cremad,1019,,DIS,disgust,1
data\raw\cremad\AudioWAV\1019_IEO_DIS_MD.wav,cremad,1019,,DIS,disgust,1
data\raw\cremad\AudioWAV\1019_IEO_FEA_HI.wav,cremad,1019,,FEA,fear,2
data\raw\cremad\AudioWAV\1019_IEO_FEA_LO.wav,cremad,1019,,FEA,fear,2
data\raw\cremad\AudioWAV\1019_IEO_FEA_MD.wav,cremad,1019,,FEA,fear,2
data\raw\cremad\AudioWAV\1019_IEO_HAP_HI.wav,cremad,1019,,HAP,happy,3
data\raw\cremad\AudioWAV\1019_IEO_HAP_LO.wav,cremad,1019,,HAP,happy,3
data\raw\cremad\AudioWAV\1019_IEO_HAP_MD.wav,cremad,1019,,HAP,happy,3
data\raw\cremad\AudioWAV\1019_IEO_NEU_XX.wav,cremad,1019,,NEU,neutral,4
data\raw\cremad\AudioWAV\1019_IEO_SAD_HI.wav,cremad,1019,,SAD,sad,5
data\raw\cremad\AudioWAV\1019_IEO_SAD_LO.wav,cremad,1019,,SAD,sad,5
data\raw\cremad\AudioWAV\1019_IEO_SAD_MD.wav,cremad,1019,,SAD,sad,5
data\raw\cremad\AudioWAV\1019_IOM_ANG_XX.wav,cremad,1019,,ANG,angry,0
data\raw\cremad\AudioWAV\1019_IOM_DIS_XX.wav,cremad,1019,,DIS,disgust,1
data\raw\cremad\AudioWAV\1019_IOM_FEA_XX.wav,cremad,1019,,FEA,fear,2
data\raw\cremad\AudioWAV\1019_IOM_HAP_XX.wav,cremad,1019,,HAP,happy,3
data\raw\cremad\AudioWAV\1019_IOM_NEU_XX.wav,cremad,1019,,NEU,neutral,4
data\raw\cremad\AudioWAV\1019_IOM_SAD_XX.wav,cremad,1019,,SAD,sad,5
data\raw\cremad\AudioWAV\1019_ITS_ANG_XX.wav,cremad,1019,,ANG,angry,0
data\raw\cremad\AudioWAV\1019_ITS_DIS_XX.wav,cremad,1019,,DIS,disgust,1
data\raw\cremad\AudioWAV\1019_ITS_FEA_XX.wav,cremad,1019,,FEA,fear,2
data\raw\cremad\AudioWAV\1019_ITS_HAP_XX.wav,cremad,1019,,HAP,happy,3
data\raw\cremad\AudioWAV\1019_ITS_NEU_XX.wav,cremad,1019,,NEU,neutral,4
data\raw\cremad\AudioWAV\1019_ITS_SAD_XX.wav,cremad,1019,,SAD,sad,5
data\raw\cremad\AudioWAV\1019_IWL_ANG_XX.wav,cremad,1019,,ANG,angry,0
data\raw\cremad\AudioWAV\1019_IWL_DIS_XX.wav,cremad,1019,,DIS,disgust,1
data\raw\cremad\AudioWAV\1019_IWL_FEA_XX.wav,cremad,1019,,FEA,fear,2
data\raw\cremad\AudioWAV\1019_IWL_HAP_XX.wav,cremad,1019,,HAP,happy,3
data\raw\cremad\AudioWAV\1019_IWL_NEU_XX.wav,cremad,1019,,NEU,neutral,4
data\raw\cremad\AudioWAV\1019_IWL_SAD_XX.wav,cremad,1019,,SAD,sad,5
data\raw\cremad\AudioWAV\1019_IWW_ANG_XX.wav,cremad,1019,,ANG,angry,0
data\raw\cremad\AudioWAV\1019_IWW_DIS_XX.wav,cremad,1019,,DIS,disgust,1
data\raw\cremad\AudioWAV\1019_IWW_FEA_XX.wav,cremad,1019,,FEA,fear,2
data\raw\cremad\AudioWAV\1019_IWW_HAP_XX.wav,cremad,1019,,HAP,happy,3
data\raw\cremad\AudioWAV\1019_IWW_NEU_XX.wav,cremad,1019,,NEU,neutral,4
data\raw\cremad\AudioWAV\1019_IWW_SAD_XX.wav,cremad,1019,,SAD,sad,5
data\raw\cremad\AudioWAV\1019_MTI_ANG_XX.wav,cremad,1019,,ANG,angry,0
data\raw\cremad\AudioWAV\1019_MTI_DIS_XX.wav,cremad,1019,,DIS,disgust,1
data\raw\cremad\AudioWAV\1019_MTI_FEA_XX.wav,cremad,1019,,FEA,fear,2
data\raw\cremad\AudioWAV\1019_MTI_HAP_XX.wav,cremad,1019,,HAP,happy,3
data\raw\cremad\AudioWAV\1019_MTI_NEU_XX.wav,cremad,1019,,NEU,neutral,4
data\raw\cremad\AudioWAV\1019_MTI_SAD_XX.wav,cremad,1019,,SAD,sad,5
data\raw\cremad\AudioWAV\1019_TAI_ANG_XX.wav,cremad,1019,,ANG,angry,0
data\raw\cremad\AudioWAV\1019_TAI_DIS_XX.wav,cremad,1019,,DIS,disgust,1
data\raw\cremad\AudioWAV\1019_TAI_FEA_XX.wav,cremad,1019,,FEA,fear,2
data\raw\cremad\AudioWAV\1019_TAI_HAP_XX.wav,cremad,1019,,HAP,happy,3
data\raw\cremad\AudioWAV\1019_TAI_NEU_XX.wav,cremad,1019,,NEU,neutral,4
data\raw\cremad\AudioWAV\1019_TAI_SAD_XX.wav,cremad,1019,,SAD,sad,5
data\raw\cremad\AudioWAV\1019_TIE_ANG_XX.wav,cremad,1019,,ANG,angry,0
data\raw\cremad\AudioWAV\1019_TIE_DIS_XX.wav,cremad,1019,,DIS,disgust,1
data\raw\cremad\AudioWAV\1019_TIE_FEA_XX.wav,cremad,1019,,FEA,fear,2
data\raw\cremad\AudioWAV\1019_TIE_HAP_XX.wav,cremad,1019,,HAP,happy,3
data\raw\cremad\AudioWAV\1019_TIE_NEU_XX.wav,cremad,1019,,NEU,neutral,4
data\raw\cremad\AudioWAV\1019_TIE_SAD_XX.wav,cremad,1019,,SAD,sad,5
data\raw\cremad\AudioWAV\1019_TSI_ANG_XX.wav,cremad,1019,,ANG,angry,0
data\raw\cremad\AudioWAV\1019_TSI_DIS_XX.wav,cremad,1019,,DIS,disgust,1
data\raw\cremad\AudioWAV\1019_TSI_FEA_XX.wav,cremad,1019,,FEA,fear,2
data\raw\cremad\AudioWAV\1019_TSI_HAP_XX.wav,cremad,1019,,HAP,happy,3
data\raw\cremad\AudioWAV\1019_TSI_NEU_XX.wav,cremad,1019,,NEU,neutral,4
data\raw\cremad\AudioWAV\1019_TSI_SAD_XX.wav,cremad,1019,,SAD,sad,5
data\raw\cremad\AudioWAV\1019_WSI_ANG_XX.wav,cremad,1019,,ANG,angry,0
data\raw\cremad\AudioWAV\1019_WSI_DIS_XX.wav,cremad,1019,,DIS,disgust,1
data\raw\cremad\AudioWAV\1019_WSI_FEA_XX.wav,cremad,1019,,FEA,fear,2
data\raw\cremad\AudioWAV\1019_WSI_HAP_XX.wav,cremad,1019,,HAP,happy,3
data\raw\cremad\AudioWAV\1019_WSI_NEU_XX.wav,cremad,1019,,NEU,neutral,4
data\raw\cremad\AudioWAV\1019_WSI_SAD_XX.wav,cremad,1019,,SAD,sad,5
data\raw\cremad\AudioWAV\1020_DFA_ANG_XX.wav,cremad,1020,,ANG,angry,0
data\raw\cremad\AudioWAV\1020_DFA_DIS_XX.wav,cremad,1020,,DIS,disgust,1
data\raw\cremad\AudioWAV\1020_DFA_FEA_XX.wav,cremad,1020,,FEA,fear,2
data\raw\cremad\AudioWAV\1020_DFA_HAP_XX.wav,cremad,1020,,HAP,happy,3
data\raw\cremad\AudioWAV\1020_DFA_NEU_XX.wav,cremad,1020,,NEU,neutral,4
data\raw\cremad\AudioWAV\1020_DFA_SAD_XX.wav,cremad,1020,,SAD,sad,5
data\raw\cremad\AudioWAV\1020_IEO_ANG_HI.wav,cremad,1020,,ANG,angry,0
data\raw\cremad\AudioWAV\1020_IEO_ANG_LO.wav,cremad,1020,,ANG,angry,0
data\raw\cremad\AudioWAV\1020_IEO_ANG_MD.wav,cremad,1020,,ANG,angry,0
data\raw\cremad\AudioWAV\1020_IEO_DIS_HI.wav,cremad,1020,,DIS,disgust,1
data\raw\cremad\AudioWAV\1020_IEO_DIS_LO.wav,cremad,1020,,DIS,disgust,1
data\raw\cremad\AudioWAV\1020_IEO_DIS_MD.wav,cremad,1020,,DIS,disgust,1
data\raw\cremad\AudioWAV\1020_IEO_FEA_HI.wav,cremad,1020,,FEA,fear,2
data\raw\cremad\AudioWAV\1020_IEO_FEA_LO.wav,cremad,1020,,FEA,fear,2
data\raw\cremad\AudioWAV\1020_IEO_FEA_MD.wav,cremad,1020,,FEA,fear,2
data\raw\cremad\AudioWAV\1020_IEO_HAP_HI.wav,cremad,1020,,HAP,happy,3
data\raw\cremad\AudioWAV\1020_IEO_HAP_LO.wav,cremad,1020,,HAP,happy,3
data\raw\cremad\AudioWAV\1020_IEO_HAP_MD.wav,cremad,1020,,HAP,happy,3
data\raw\cremad\AudioWAV\1020_IEO_NEU_XX.wav,cremad,1020,,NEU,neutral,4
data\raw\cremad\AudioWAV\1020_IEO_SAD_HI.wav,cremad,1020,,SAD,sad,5
data\raw\cremad\AudioWAV\1020_IEO_SAD_LO.wav,cremad,1020,,SAD,sad,5
data\raw\cremad\AudioWAV\1020_IEO_SAD_MD.wav,cremad,1020,,SAD,sad,5
data\raw\cremad\AudioWAV\1020_IOM_ANG_XX.wav,cremad,1020,,ANG,angry,0
data\raw\cremad\AudioWAV\1020_IOM_DIS_XX.wav,cremad,1020,,DIS,disgust,1
data\raw\cremad\AudioWAV\1020_IOM_FEA_XX.wav,cremad,1020,,FEA,fear,2
data\raw\cremad\AudioWAV\1020_IOM_HAP_XX.wav,cremad,1020,,HAP,happy,3
data\raw\cremad\AudioWAV\1020_IOM_NEU_XX.wav,cremad,1020,,NEU,neutral,4
data\raw\cremad\AudioWAV\1020_IOM_SAD_XX.wav,cremad,1020,,SAD,sad,5
data\raw\cremad\AudioWAV\1020_ITH_ANG_XX.wav,cremad,1020,,ANG,angry,0
data\raw\cremad\AudioWAV\1020_ITH_DIS_XX.wav,cremad,1020,,DIS,disgust,1
data\raw\cremad\AudioWAV\1020_ITH_FEA_XX.wav,cremad,1020,,FEA,fear,2
data\raw\cremad\AudioWAV\1020_ITH_HAP_XX.wav,cremad,1020,,HAP,happy,3
data\raw\cremad\AudioWAV\1020_ITH_NEU_XX.wav,cremad,1020,,NEU,neutral,4
data\raw\cremad\AudioWAV\1020_ITH_SAD_XX.wav,cremad,1020,,SAD,sad,5
data\raw\cremad\AudioWAV\1020_ITS_ANG_XX.wav,cremad,1020,,ANG,angry,0
data\raw\cremad\AudioWAV\1020_ITS_DIS_XX.wav,cremad,1020,,DIS,disgust,1
data\raw\cremad\AudioWAV\1020_ITS_FEA_XX.wav,cremad,1020,,FEA,fear,2
data\raw\cremad\AudioWAV\1020_ITS_HAP_XX.wav,cremad,1020,,HAP,happy,3
data\raw\cremad\AudioWAV\1020_ITS_NEU_XX.wav,cremad,1020,,NEU,neutral,4
data\raw\cremad\AudioWAV\1020_ITS_SAD_XX.wav,cremad,1020,,SAD,sad,5
data\raw\cremad\AudioWAV\1020_IWL_ANG_XX.wav,cremad,1020,,ANG,angry,0
data\raw\cremad\AudioWAV\1020_IWL_DIS_XX.wav,cremad,1020,,DIS,disgust,1
data\raw\cremad\AudioWAV\1020_IWL_FEA_XX.wav,cremad,1020,,FEA,fear,2
data\raw\cremad\AudioWAV\1020_IWL_HAP_XX.wav,cremad,1020,,HAP,happy,3
data\raw\cremad\AudioWAV\1020_IWL_NEU_XX.wav,cremad,1020,,NEU,neutral,4
data\raw\cremad\AudioWAV\1020_IWL_SAD_XX.wav,cremad,1020,,SAD,sad,5
data\raw\cremad\AudioWAV\1020_IWW_ANG_XX.wav,cremad,1020,,ANG,angry,0
data\raw\cremad\AudioWAV\1020_IWW_DIS_XX.wav,cremad,1020,,DIS,disgust,1
data\raw\cremad\AudioWAV\1020_IWW_FEA_XX.wav,cremad,1020,,FEA,fear,2
data\raw\cremad\AudioWAV\1020_IWW_HAP_XX.wav,cremad,1020,,HAP,happy,3
data\raw\cremad\AudioWAV\1020_IWW_NEU_XX.wav,cremad,1020,,NEU,neutral,4
data\raw\cremad\AudioWAV\1020_IWW_SAD_XX.wav,cremad,1020,,SAD,sad,5
data\raw\cremad\AudioWAV\1020_MTI_ANG_XX.wav,cremad,1020,,ANG,angry,0
data\raw\cremad\AudioWAV\1020_MTI_DIS_XX.wav,cremad,1020,,DIS,disgust,1
data\raw\cremad\AudioWAV\1020_MTI_FEA_XX.wav,cremad,1020,,FEA,fear,2
data\raw\cremad\AudioWAV\1020_MTI_HAP_XX.wav,cremad,1020,,HAP,happy,3
data\raw\cremad\AudioWAV\1020_MTI_NEU_XX.wav,cremad,1020,,NEU,neutral,4
data\raw\cremad\AudioWAV\1020_MTI_SAD_XX.wav,cremad,1020,,SAD,sad,5
data\raw\cremad\AudioWAV\1020_TAI_ANG_XX.wav,cremad,1020,,ANG,angry,0
data\raw\cremad\AudioWAV\1020_TAI_DIS_XX.wav,cremad,1020,,DIS,disgust,1
data\raw\cremad\AudioWAV\1020_TAI_FEA_XX.wav,cremad,1020,,FEA,fear,2
data\raw\cremad\AudioWAV\1020_TAI_HAP_XX.wav,cremad,1020,,HAP,happy,3
data\raw\cremad\AudioWAV\1020_TAI_NEU_XX.wav,cremad,1020,,NEU,neutral,4
data\raw\cremad\AudioWAV\1020_TAI_SAD_XX.wav,cremad,1020,,SAD,sad,5
data\raw\cremad\AudioWAV\1020_TIE_ANG_XX.wav,cremad,1020,,ANG,angry,0
data\raw\cremad\AudioWAV\1020_TIE_DIS_XX.wav,cremad,1020,,DIS,disgust,1
data\raw\cremad\AudioWAV\1020_TIE_FEA_XX.wav,cremad,1020,,FEA,fear,2
data\raw\cremad\AudioWAV\1020_TIE_HAP_XX.wav,cremad,1020,,HAP,happy,3
data\raw\cremad\AudioWAV\1020_TIE_NEU_XX.wav,cremad,1020,,NEU,neutral,4
data\raw\cremad\AudioWAV\1020_TIE_SAD_XX.wav,cremad,1020,,SAD,sad,5
data\raw\cremad\AudioWAV\1020_TSI_ANG_XX.wav,cremad,1020,,ANG,angry,0
data\raw\cremad\AudioWAV\1020_TSI_DIS_XX.wav,cremad,1020,,DIS,disgust,1
data\raw\cremad\AudioWAV\1020_TSI_FEA_XX.wav,cremad,1020,,FEA,fear,2
data\raw\cremad\AudioWAV\1020_TSI_HAP_XX.wav,cremad,1020,,HAP,happy,3
data\raw\cremad\AudioWAV\1020_TSI_NEU_XX.wav,cremad,1020,,NEU,neutral,4
data\raw\cremad\AudioWAV\1020_TSI_SAD_XX.wav,cremad,1020,,SAD,sad,5
data\raw\cremad\AudioWAV\1020_WSI_ANG_XX.wav,cremad,1020,,ANG,angry,0
data\raw\cremad\AudioWAV\1020_WSI_DIS_XX.wav,cremad,1020,,DIS,disgust,1
data\raw\cremad\AudioWAV\1020_WSI_FEA_XX.wav,cremad,1020,,FEA,fear,2
data\raw\cremad\AudioWAV\1020_WSI_HAP_XX.wav,cremad,1020,,HAP,happy,3
data\raw\cremad\AudioWAV\1020_WSI_NEU_XX.wav,cremad,1020,,NEU,neutral,4
data\raw\cremad\AudioWAV\1020_WSI_SAD_XX.wav,cremad,1020,,SAD,sad,5
data\raw\cremad\AudioWAV\1021_DFA_ANG_XX.wav,cremad,1021,,ANG,angry,0
data\raw\cremad\AudioWAV\1021_DFA_DIS_XX.wav,cremad,1021,,DIS,disgust,1
data\raw\cremad\AudioWAV\1021_DFA_FEA_XX.wav,cremad,1021,,FEA,fear,2
data\raw\cremad\AudioWAV\1021_DFA_HAP_XX.wav,cremad,1021,,HAP,happy,3
data\raw\cremad\AudioWAV\1021_DFA_NEU_XX.wav,cremad,1021,,NEU,neutral,4
data\raw\cremad\AudioWAV\1021_DFA_SAD_XX.wav,cremad,1021,,SAD,sad,5
data\raw\cremad\AudioWAV\1021_IEO_ANG_HI.wav,cremad,1021,,ANG,angry,0
data\raw\cremad\AudioWAV\1021_IEO_ANG_LO.wav,cremad,1021,,ANG,angry,0
data\raw\cremad\AudioWAV\1021_IEO_ANG_MD.wav,cremad,1021,,ANG,angry,0
data\raw\cremad\AudioWAV\1021_IEO_DIS_HI.wav,cremad,1021,,DIS,disgust,1
data\raw\cremad\AudioWAV\1021_IEO_DIS_LO.wav,cremad,1021,,DIS,disgust,1
data\raw\cremad\AudioWAV\1021_IEO_DIS_MD.wav,cremad,1021,,DIS,disgust,1
data\raw\cremad\AudioWAV\1021_IEO_FEA_HI.wav,cremad,1021,,FEA,fear,2
data\raw\cremad\AudioWAV\1021_IEO_FEA_LO.wav,cremad,1021,,FEA,fear,2
data\raw\cremad\AudioWAV\1021_IEO_FEA_MD.wav,cremad,1021,,FEA,fear,2
data\raw\cremad\AudioWAV\1021_IEO_HAP_HI.wav,cremad,1021,,HAP,happy,3
data\raw\cremad\AudioWAV\1021_IEO_HAP_LO.wav,cremad,1021,,HAP,happy,3
data\raw\cremad\AudioWAV\1021_IEO_HAP_MD.wav,cremad,1021,,HAP,happy,3
data\raw\cremad\AudioWAV\1021_IEO_NEU_XX.wav,cremad,1021,,NEU,neutral,4
data\raw\cremad\AudioWAV\1021_IEO_SAD_HI.wav,cremad,1021,,SAD,sad,5
data\raw\cremad\AudioWAV\1021_IEO_SAD_LO.wav,cremad,1021,,SAD,sad,5
data\raw\cremad\AudioWAV\1021_IEO_SAD_MD.wav,cremad,1021,,SAD,sad,5
data\raw\cremad\AudioWAV\1021_IOM_ANG_XX.wav,cremad,1021,,ANG,angry,0
data\raw\cremad\AudioWAV\1021_IOM_DIS_XX.wav,cremad,1021,,DIS,disgust,1
data\raw\cremad\AudioWAV\1021_IOM_FEA_XX.wav,cremad,1021,,FEA,fear,2
data\raw\cremad\AudioWAV\1021_IOM_HAP_XX.wav,cremad,1021,,HAP,happy,3
data\raw\cremad\AudioWAV\1021_IOM_NEU_XX.wav,cremad,1021,,NEU,neutral,4
data\raw\cremad\AudioWAV\1021_IOM_SAD_XX.wav,cremad,1021,,SAD,sad,5
data\raw\cremad\AudioWAV\1021_ITH_ANG_XX.wav,cremad,1021,,ANG,angry,0
data\raw\cremad\AudioWAV\1021_ITH_DIS_XX.wav,cremad,1021,,DIS,disgust,1
data\raw\cremad\AudioWAV\1021_ITH_FEA_XX.wav,cremad,1021,,FEA,fear,2
data\raw\cremad\AudioWAV\1021_ITH_HAP_XX.wav,cremad,1021,,HAP,happy,3
data\raw\cremad\AudioWAV\1021_ITH_NEU_XX.wav,cremad,1021,,NEU,neutral,4
data\raw\cremad\AudioWAV\1021_ITH_SAD_XX.wav,cremad,1021,,SAD,sad,5
data\raw\cremad\AudioWAV\1021_ITS_ANG_XX.wav,cremad,1021,,ANG,angry,0
data\raw\cremad\AudioWAV\1021_ITS_DIS_XX.wav,cremad,1021,,DIS,disgust,1
data\raw\cremad\AudioWAV\1021_ITS_FEA_XX.wav,cremad,1021,,FEA,fear,2
data\raw\cremad\AudioWAV\1021_ITS_HAP_XX.wav,cremad,1021,,HAP,happy,3
data\raw\cremad\AudioWAV\1021_ITS_NEU_XX.wav,cremad,1021,,NEU,neutral,4
data\raw\cremad\AudioWAV\1021_ITS_SAD_XX.wav,cremad,1021,,SAD,sad,5
data\raw\cremad\AudioWAV\1021_IWL_ANG_XX.wav,cremad,1021,,ANG,angry,0
data\raw\cremad\AudioWAV\1021_IWL_DIS_XX.wav,cremad,1021,,DIS,disgust,1
data\raw\cremad\AudioWAV\1021_IWL_FEA_XX.wav,cremad,1021,,FEA,fear,2
data\raw\cremad\AudioWAV\1021_IWL_HAP_XX.wav,cremad,1021,,HAP,happy,3
data\raw\cremad\AudioWAV\1021_IWL_NEU_XX.wav,cremad,1021,,NEU,neutral,4
data\raw\cremad\AudioWAV\1021_IWL_SAD_XX.wav,cremad,1021,,SAD,sad,5
data\raw\cremad\AudioWAV\1021_IWW_ANG_XX.wav,cremad,1021,,ANG,angry,0
data\raw\cremad\AudioWAV\1021_IWW_DIS_XX.wav,cremad,1021,,DIS,disgust,1
data\raw\cremad\AudioWAV\1021_IWW_FEA_XX.wav,cremad,1021,,FEA,fear,2
data\raw\cremad\AudioWAV\1021_IWW_HAP_XX.wav,cremad,1021,,HAP,happy,3
data\raw\cremad\AudioWAV\1021_IWW_NEU_XX.wav,cremad,1021,,NEU,neutral,4
data\raw\cremad\AudioWAV\1021_IWW_SAD_XX.wav,cremad,1021,,SAD,sad,5
data\raw\cremad\AudioWAV\1021_MTI_ANG_XX.wav,cremad,1021,,ANG,angry,0
data\raw\cremad\AudioWAV\1021_MTI_DIS_XX.wav,cremad,1021,,DIS,disgust,1
data\raw\cremad\AudioWAV\1021_MTI_FEA_XX.wav,cremad,1021,,FEA,fear,2
data\raw\cremad\AudioWAV\1021_MTI_HAP_XX.wav,cremad,1021,,HAP,happy,3
data\raw\cremad\AudioWAV\1021_MTI_NEU_XX.wav,cremad,1021,,NEU,neutral,4
data\raw\cremad\AudioWAV\1021_MTI_SAD_XX.wav,cremad,1021,,SAD,sad,5
data\raw\cremad\AudioWAV\1021_TAI_ANG_XX.wav,cremad,1021,,ANG,angry,0
data\raw\cremad\AudioWAV\1021_TAI_DIS_XX.wav,cremad,1021,,DIS,disgust,1
data\raw\cremad\AudioWAV\1021_TAI_FEA_XX.wav,cremad,1021,,FEA,fear,2
data\raw\cremad\AudioWAV\1021_TAI_HAP_XX.wav,cremad,1021,,HAP,happy,3
data\raw\cremad\AudioWAV\1021_TAI_NEU_XX.wav,cremad,1021,,NEU,neutral,4
data\raw\cremad\AudioWAV\1021_TAI_SAD_XX.wav,cremad,1021,,SAD,sad,5
data\raw\cremad\AudioWAV\1021_TIE_ANG_XX.wav,cremad,1021,,ANG,angry,0
data\raw\cremad\AudioWAV\1021_TIE_DIS_XX.wav,cremad,1021,,DIS,disgust,1
data\raw\cremad\AudioWAV\1021_TIE_FEA_XX.wav,cremad,1021,,FEA,fear,2
data\raw\cremad\AudioWAV\1021_TIE_HAP_XX.wav,cremad,1021,,HAP,happy,3
data\raw\cremad\AudioWAV\1021_TIE_NEU_XX.wav,cremad,1021,,NEU,neutral,4
data\raw\cremad\AudioWAV\1021_TIE_SAD_XX.wav,cremad,1021,,SAD,sad,5
data\raw\cremad\AudioWAV\1021_TSI_ANG_XX.wav,cremad,1021,,ANG,angry,0
data\raw\cremad\AudioWAV\1021_TSI_DIS_XX.wav,cremad,1021,,DIS,disgust,1
data\raw\cremad\AudioWAV\1021_TSI_FEA_XX.wav,cremad,1021,,FEA,fear,2
data\raw\cremad\AudioWAV\1021_TSI_HAP_XX.wav,cremad,1021,,HAP,happy,3
data\raw\cremad\AudioWAV\1021_TSI_NEU_XX.wav,cremad,1021,,NEU,neutral,4
data\raw\cremad\AudioWAV\1021_TSI_SAD_XX.wav,cremad,1021,,SAD,sad,5
data\raw\cremad\AudioWAV\1021_WSI_ANG_XX.wav,cremad,1021,,ANG,angry,0
data\raw\cremad\AudioWAV\1021_WSI_DIS_XX.wav,cremad,1021,,DIS,disgust,1
data\raw\cremad\AudioWAV\1021_WSI_FEA_XX.wav,cremad,1021,,FEA,fear,2
data\raw\cremad\AudioWAV\1021_WSI_HAP_XX.wav,cremad,1021,,HAP,happy,3
data\raw\cremad\AudioWAV\1021_WSI_NEU_XX.wav,cremad,1021,,NEU,neutral,4
data\raw\cremad\AudioWAV\1021_WSI_SAD_XX.wav,cremad,1021,,SAD,sad,5
data\raw\cremad\AudioWAV\1022_DFA_ANG_XX.wav,cremad,1022,,ANG,angry,0
data\raw\cremad\AudioWAV\1022_DFA_DIS_XX.wav,cremad,1022,,DIS,disgust,1
data\raw\cremad\AudioWAV\1022_DFA_FEA_XX.wav,cremad,1022,,FEA,fear,2
data\raw\cremad\AudioWAV\1022_DFA_HAP_XX.wav,cremad,1022,,HAP,happy,3
data\raw\cremad\AudioWAV\1022_DFA_NEU_XX.wav,cremad,1022,,NEU,neutral,4
data\raw\cremad\AudioWAV\1022_DFA_SAD_XX.wav,cremad,1022,,SAD,sad,5
data\raw\cremad\AudioWAV\1022_IEO_ANG_HI.wav,cremad,1022,,ANG,angry,0
data\raw\cremad\AudioWAV\1022_IEO_ANG_LO.wav,cremad,1022,,ANG,angry,0
data\raw\cremad\AudioWAV\1022_IEO_ANG_MD.wav,cremad,1022,,ANG,angry,0
data\raw\cremad\AudioWAV\1022_IEO_DIS_HI.wav,cremad,1022,,DIS,disgust,1
data\raw\cremad\AudioWAV\1022_IEO_DIS_LO.wav,cremad,1022,,DIS,disgust,1
data\raw\cremad\AudioWAV\1022_IEO_DIS_MD.wav,cremad,1022,,DIS,disgust,1
data\raw\cremad\AudioWAV\1022_IEO_FEA_HI.wav,cremad,1022,,FEA,fear,2
data\raw\cremad\AudioWAV\1022_IEO_FEA_LO.wav,cremad,1022,,FEA,fear,2
data\raw\cremad\AudioWAV\1022_IEO_FEA_MD.wav,cremad,1022,,FEA,fear,2
data\raw\cremad\AudioWAV\1022_IEO_HAP_HI.wav,cremad,1022,,HAP,happy,3
data\raw\cremad\AudioWAV\1022_IEO_HAP_LO.wav,cremad,1022,,HAP,happy,3
data\raw\cremad\AudioWAV\1022_IEO_HAP_MD.wav,cremad,1022,,HAP,happy,3
data\raw\cremad\AudioWAV\1022_IEO_NEU_XX.wav,cremad,1022,,NEU,neutral,4
data\raw\cremad\AudioWAV\1022_IEO_SAD_HI.wav,cremad,1022,,SAD,sad,5
data\raw\cremad\AudioWAV\1022_IEO_SAD_LO.wav,cremad,1022,,SAD,sad,5
data\raw\cremad\AudioWAV\1022_IEO_SAD_MD.wav,cremad,1022,,SAD,sad,5
data\raw\cremad\AudioWAV\1022_IOM_ANG_XX.wav,cremad,1022,,ANG,angry,0
data\raw\cremad\AudioWAV\1022_IOM_DIS_XX.wav,cremad,1022,,DIS,disgust,1
data\raw\cremad\AudioWAV\1022_IOM_FEA_XX.wav,cremad,1022,,FEA,fear,2
data\raw\cremad\AudioWAV\1022_IOM_HAP_XX.wav,cremad,1022,,HAP,happy,3
data\raw\cremad\AudioWAV\1022_IOM_NEU_XX.wav,cremad,1022,,NEU,neutral,4
data\raw\cremad\AudioWAV\1022_IOM_SAD_XX.wav,cremad,1022,,SAD,sad,5
data\raw\cremad\AudioWAV\1022_ITH_ANG_XX.wav,cremad,1022,,ANG,angry,0
data\raw\cremad\AudioWAV\1022_ITH_DIS_XX.wav,cremad,1022,,DIS,disgust,1
data\raw\cremad\AudioWAV\1022_ITH_FEA_XX.wav,cremad,1022,,FEA,fear,2
data\raw\cremad\AudioWAV\1022_ITH_HAP_XX.wav,cremad,1022,,HAP,happy,3
data\raw\cremad\AudioWAV\1022_ITH_NEU_XX.wav,cremad,1022,,NEU,neutral,4
data\raw\cremad\AudioWAV\1022_ITH_SAD_XX.wav,cremad,1022,,SAD,sad,5
data\raw\cremad\AudioWAV\1022_ITS_ANG_XX.wav,cremad,1022,,ANG,angry,0
data\raw\cremad\AudioWAV\1022_ITS_DIS_XX.wav,cremad,1022,,DIS,disgust,1
data\raw\cremad\AudioWAV\1022_ITS_FEA_XX.wav,cremad,1022,,FEA,fear,2
data\raw\cremad\AudioWAV\1022_ITS_HAP_XX.wav,cremad,1022,,HAP,happy,3
data\raw\cremad\AudioWAV\1022_ITS_NEU_XX.wav,cremad,1022,,NEU,neutral,4
